ensembl_gene_id	hgnc_symbol	gene_biotype	chromosome_name
ENSG00000102128	RAB40AL	protein_coding	X
ENSG00000234050	""	lncRNA	X
ENSG00000286846	""	lncRNA	X
ENSG00000224632	NUDT19P2	processed_pseudogene	X
ENSG00000289864	""	lncRNA	X
ENSG00000186416	NKRF	protein_coding	X
ENSG00000230668	""	lncRNA	X
ENSG00000203930	LINC00632	lncRNA	X
ENSG00000212747	RTL8B	protein_coding	X
ENSG00000134590	RTL8C	protein_coding	X
ENSG00000203950	RTL8A	protein_coding	X
ENSG00000133136	GNG5B	protein_coding	X
ENSG00000231765	PPP1R11P2	processed_pseudogene	X
ENSG00000231831	MTHFD1P1	processed_pseudogene	X
ENSG00000198455	ZXDB	protein_coding	X
ENSG00000215174	NLRP2B	protein_coding	X
ENSG00000227427	MDH1P1	processed_pseudogene	X
ENSG00000198205	ZXDA	protein_coding	X
ENSG00000228004	MYCLP2	processed_pseudogene	X
ENSG00000235124	KRT8P17	processed_pseudogene	X
ENSG00000165509	MAGEC3	protein_coding	X
ENSG00000155495	MAGEC1	protein_coding	X
ENSG00000293661	""	protein_coding	X
ENSG00000283644	ETDC	protein_coding	X
ENSG00000293662	""	protein_coding	X
ENSG00000284994	""	lncRNA	X
ENSG00000310578	""	transcribed_unitary_pseudogene	X
ENSG00000290806	""	lncRNA	X
ENSG00000146950	SHROOM2	protein_coding	X
ENSG00000310579	""	protein_coding	X
ENSG00000295228	""	lncRNA	X
ENSG00000304844	""	lncRNA	X
ENSG00000234469	CLDN34	protein_coding	X
ENSG00000225076	WWC3-AS1	lncRNA	X
ENSG00000307968	""	lncRNA	X
ENSG00000221716	SNORA11	snoRNA	X
ENSG00000308010	""	lncRNA	X
ENSG00000293307	UBE2DNL	lncRNA	X
ENSG00000184788	SATL1	protein_coding	X
ENSG00000235461	""	lncRNA	X
ENSG00000183479	TREX2	protein_coding	X
ENSG00000303014	""	lncRNA	X
ENSG00000293443	""	lncRNA	X
ENSG00000293160	""	lncRNA	X
ENSG00000293994	""	lncRNA	X
ENSG00000297294	""	lncRNA	X
ENSG00000308807	""	lncRNA	X
ENSG00000232725	PLXNB3-AS1	lncRNA	X
ENSG00000301549	""	lncRNA	X
ENSG00000273769	L1CAM-AS1	lncRNA	X
ENSG00000302519	""	lncRNA	X
ENSG00000296456	""	lncRNA	X
ENSG00000302856	""	lncRNA	X
ENSG00000235802	HCFC1-AS1	lncRNA	X
ENSG00000310586	""	lncRNA	X
ENSG00000310048	""	lncRNA	X
ENSG00000300518	""	lncRNA	X
ENSG00000256709	CSGALNACT2P2	processed_pseudogene	X
ENSG00000202407	""	misc_RNA	X
ENSG00000224816	NAP1L4P2	transcribed_processed_pseudogene	X
ENSG00000227657	SERPINA7P1	unprocessed_pseudogene	X
ENSG00000277673	""	unprocessed_pseudogene	X
ENSG00000147231	RADX	protein_coding	X
ENSG00000263515	MIR548AN	miRNA	X
ENSG00000252320	RNU6-320P	snRNA	X
ENSG00000233093	LINC00892	lncRNA	X
ENSG00000102245	CD40LG	protein_coding	X
ENSG00000212510	RNU6-972P	snRNA	X
ENSG00000299000	""	lncRNA	X
ENSG00000202279	""	misc_RNA	X
ENSG00000206979	SNORD61	snoRNA	X
ENSG00000299029	""	lncRNA	X
ENSG00000291054	""	lncRNA	X
ENSG00000299057	""	lncRNA	X
ENSG00000302412	""	lncRNA	X
ENSG00000302427	""	lncRNA	X
ENSG00000234062	TM9SF5P	transcribed_unitary_pseudogene	X
ENSG00000214748	""	processed_pseudogene	X
ENSG00000237584	RAC1P4	processed_pseudogene	X
ENSG00000229547	""	transcribed_processed_pseudogene	X
ENSG00000196741	LINC01560	lncRNA	X
ENSG00000310113	""	lncRNA	X
ENSG00000310131	""	lncRNA	X
ENSG00000289890	""	lncRNA	X
ENSG00000300720	""	lncRNA	X
ENSG00000231144	EEF1A1P40	processed_pseudogene	X
ENSG00000294789	""	lncRNA	X
ENSG00000225366	CRIPTO3	protein_coding	X
ENSG00000090776	EFNB1	protein_coding	X
ENSG00000065923	SLC9A7	protein_coding	X
ENSG00000076770	MBNL3	protein_coding	X
ENSG00000169083	AR	protein_coding	X
ENSG00000171365	CLCN5	protein_coding	X
ENSG00000177854	TMEM187	protein_coding	X
ENSG00000198759	EGFL6	protein_coding	X
ENSG00000130224	LRCH2	protein_coding	X
ENSG00000124334	IL9R	protein_coding	X
ENSG00000102271	KLHL4	protein_coding	X
ENSG00000165169	DYNLT3	protein_coding	X
ENSG00000187823	RTL4	protein_coding	X
ENSG00000123728	RAP2C	protein_coding	X
ENSG00000232593	KANTR	protein_coding	X
ENSG00000186462	NAP1L2	protein_coding	X
ENSG00000198088	NUP62CL	protein_coding	X
ENSG00000133135	RNF128	protein_coding	X
ENSG00000171388	APLN	protein_coding	X
ENSG00000243279	PRAF2	protein_coding	X
ENSG00000157625	TAB3	protein_coding	X
ENSG00000124479	NDP	protein_coding	X
ENSG00000214827	MTCP1	protein_coding	X
ENSG00000018610	STEEP1	protein_coding	X
ENSG00000102385	DRP2	protein_coding	X
ENSG00000133138	TBC1D8B	protein_coding	X
ENSG00000179300	RTL3	protein_coding	X
ENSG00000169562	GJB1	protein_coding	X
ENSG00000124429	POF1B	protein_coding	X
ENSG00000147138	GPR174	protein_coding	X
ENSG00000102243	VGLL1	protein_coding	X
ENSG00000182518	VCF2	protein_coding	X
ENSG00000102032	RENBP	protein_coding	X
ENSG00000101856	PGRMC1	protein_coding	X
ENSG00000129682	FGF13	protein_coding	X
ENSG00000102100	SLC35A2	protein_coding	X
ENSG00000147027	TMEM47	protein_coding	X
ENSG00000251192	ZNF674	protein_coding	X
ENSG00000238269	PAGE2B	protein_coding	X
ENSG00000122121	XPNPEP2	protein_coding	X
ENSG00000189420	ZFP92	protein_coding	X
ENSG00000123572	NRK	protein_coding	X
ENSG00000158578	ALAS2	protein_coding	X
ENSG00000062096	ARSF	protein_coding	X
ENSG00000204382	XAGE1B	protein_coding	X
ENSG00000158290	CUL4B	protein_coding	X
ENSG00000077713	SLC25A43	protein_coding	X
ENSG00000170935	NCBP2L	protein_coding	X
ENSG00000147246	HTR2C	protein_coding	X
ENSG00000155008	APOOL	protein_coding	X
ENSG00000184194	GPR173	protein_coding	X
ENSG00000156504	PABIR2	protein_coding	X
ENSG00000204272	NBDY	protein_coding	X
ENSG00000171657	GPR82	protein_coding	X
ENSG00000158352	SHROOM4	protein_coding	X
ENSG00000169059	VCX3A	protein_coding	X
ENSG00000158571	PFKFB1	protein_coding	X
ENSG00000165182	CXorf58	protein_coding	X
ENSG00000165376	CLDN2	protein_coding	X
ENSG00000078589	P2RY10	protein_coding	X
ENSG00000181191	PJA1	protein_coding	X
ENSG00000165186	PTCHD1	protein_coding	X
ENSG00000102048	ASB9	protein_coding	X
ENSG00000147113	DIPK2B	protein_coding	X
ENSG00000049768	FOXP3	protein_coding	X
ENSG00000015285	WAS	protein_coding	X
ENSG00000123561	SERPINA7	protein_coding	X
ENSG00000086717	PPEF1	protein_coding	X
ENSG00000036473	OTC	protein_coding	X
ENSG00000165194	PCDH19	protein_coding	X
ENSG00000269313	MAGIX	protein_coding	X
ENSG00000131264	CDX4	protein_coding	X
ENSG00000072133	RPS6KA6	protein_coding	X
ENSG00000204065	TCEAL5	protein_coding	X
ENSG00000268606	MAGEA2	protein_coding	X
ENSG00000147381	MAGEA4	protein_coding	X
ENSG00000181704	YIPF6	protein_coding	X
ENSG00000173275	ZNF449	protein_coding	X
ENSG00000068323	TFE3	protein_coding	X
ENSG00000198910	L1CAM	protein_coding	X
ENSG00000131174	COX7B	protein_coding	X
ENSG00000188419	CHM	protein_coding	X
ENSG00000102309	PIN4	protein_coding	X
ENSG00000269226	TMSB15C	protein_coding	X
ENSG00000086758	HUWE1	protein_coding	X
ENSG00000130055	GDPD2	protein_coding	X
ENSG00000130032	PRRG3	protein_coding	X
ENSG00000173674	EIF1AX	protein_coding	X
ENSG00000165175	MID1IP1	protein_coding	X
ENSG00000146938	NLGN4X	protein_coding	X
ENSG00000147164	SNX12	protein_coding	X
ENSG00000213401	MAGEA12	protein_coding	X
ENSG00000102053	ZC3H12B	protein_coding	X
ENSG00000147123	NDUFB11	protein_coding	X
ENSG00000147174	GCNA	protein_coding	X
ENSG00000029993	HMGB3	protein_coding	X
ENSG00000180182	MED14	protein_coding	X
ENSG00000047634	SCML1	protein_coding	X
ENSG00000181544	FANCB	protein_coding	X
ENSG00000203952	CCDC160	protein_coding	X
ENSG00000180964	TCEAL8	protein_coding	X
ENSG00000147400	CETN2	protein_coding	X
ENSG00000077721	UBE2A	protein_coding	X
ENSG00000169188	APEX2	protein_coding	X
ENSG00000196632	WNK3	protein_coding	X
ENSG00000186471	AKAP14	protein_coding	X
ENSG00000147145	LPAR4	protein_coding	X
ENSG00000134597	RBMX2	protein_coding	X
ENSG00000156925	ZIC3	protein_coding	X
ENSG00000126768	TIMM17B	protein_coding	X
ENSG00000102390	PBDC1	protein_coding	X
ENSG00000165349	SLC7A3	protein_coding	X
ENSG00000183305	MAGEA2B	protein_coding	X
ENSG00000268916	CSAG3	protein_coding	X
ENSG00000080561	MID2	protein_coding	X
ENSG00000011201	ANOS1	protein_coding	X
ENSG00000156709	AIFM1	protein_coding	X
ENSG00000182508	LHFPL1	protein_coding	X
ENSG00000198908	GPRASP3	protein_coding	X
ENSG00000126903	SLC10A3	protein_coding	X
ENSG00000269586	CT45A10	protein_coding	X
ENSG00000169446	MMGT1	protein_coding	X
ENSG00000197172	MAGEA6	protein_coding	X
ENSG00000274588	DGKK	protein_coding	X
ENSG00000158164	TMSB15A	protein_coding	X
ENSG00000090889	KIF4A	protein_coding	X
ENSG00000177485	ZBTB33	protein_coding	X
ENSG00000147257	GPC3	protein_coding	X
ENSG00000147162	OGT	protein_coding	X
ENSG00000147119	CHST7	protein_coding	X
ENSG00000156500	PABIR3	protein_coding	X
ENSG00000166707	ZCCHC18	protein_coding	X
ENSG00000102098	SCML2	protein_coding	X
ENSG00000134602	STK26	protein_coding	X
ENSG00000174016	TENT5D	protein_coding	X
ENSG00000101901	ALG13	protein_coding	X
ENSG00000125356	NDUFA1	protein_coding	X
ENSG00000185222	TCEAL9	protein_coding	X
ENSG00000101850	GPR143	protein_coding	X
ENSG00000214107	MAGEB1	protein_coding	X
ENSG00000168939	SPRY3	protein_coding	X
ENSG00000056277	ZNF280C	protein_coding	X
ENSG00000067992	PDK3	protein_coding	X
ENSG00000102030	NAA10	protein_coding	X
ENSG00000172943	PHF8	protein_coding	X
ENSG00000198930	CSAG1	protein_coding	X
ENSG00000147059	SPIN2A	protein_coding	X
ENSG00000123131	PRDX4	protein_coding	X
ENSG00000205542	TMSB4X	protein_coding	X
ENSG00000006757	PNPLA4	protein_coding	X
ENSG00000236362	GAGE12F	protein_coding	X
ENSG00000125676	THOC2	protein_coding	X
ENSG00000160131	VMA21	protein_coding	X
ENSG00000274274	GAGE13	protein_coding	X
ENSG00000011677	GABRA3	protein_coding	X
ENSG00000077274	CAPN6	protein_coding	X
ENSG00000179363	TMEM31	protein_coding	X
ENSG00000067840	PDZD4	protein_coding	X
ENSG00000241343	RPL36A	protein_coding	X
ENSG00000102119	EMD	protein_coding	X
ENSG00000102384	CENPI	protein_coding	X
ENSG00000221867	MAGEA3	protein_coding	X
ENSG00000102302	FGD1	protein_coding	X
ENSG00000012174	MBTPS2	protein_coding	X
ENSG00000237671	GAGE12C	protein_coding	X
ENSG00000130150	MOSPD2	protein_coding	X
ENSG00000214717	ZBED1	protein_coding	X
ENSG00000102007	PLP2	protein_coding	X
ENSG00000126012	KDM5C	protein_coding	X
ENSG00000102057	KCND1	protein_coding	X
ENSG00000166681	BEX3	protein_coding	X
ENSG00000126756	UXT	protein_coding	X
ENSG00000179083	FAM133A	protein_coding	X
ENSG00000167393	PPP2R3B	protein_coding	X
ENSG00000147130	ZMYM3	protein_coding	X
ENSG00000183337	BCOR	protein_coding	X
ENSG00000184634	MED12	protein_coding	X
ENSG00000232119	MCTS1	protein_coding	X
ENSG00000188937	NYX	protein_coding	X
ENSG00000213397	HAUS7	protein_coding	X
ENSG00000189064	GAGE2A	protein_coding	X
ENSG00000130829	DUSP9	protein_coding	X
ENSG00000174460	ZCCHC12	protein_coding	X
ENSG00000147378	FATE1	protein_coding	X
ENSG00000126953	TIMM8A	protein_coding	X
ENSG00000125931	CITED1	protein_coding	X
ENSG00000005022	SLC25A5	protein_coding	X
ENSG00000091482	SMPX	protein_coding	X
ENSG00000068354	TBC1D25	protein_coding	X
ENSG00000063601	MTMR1	protein_coding	X
ENSG00000196459	TRAPPC2	protein_coding	X
ENSG00000004961	HCCS	protein_coding	X
ENSG00000086712	TXLNG	protein_coding	X
ENSG00000186376	ZNF75D	protein_coding	X
ENSG00000147121	KRBOX4	protein_coding	X
ENSG00000169891	REPS2	protein_coding	X
ENSG00000124333	VAMP7	protein_coding	X
ENSG00000102362	SYTL4	protein_coding	X
ENSG00000049769	PPP1R3F	protein_coding	X
ENSG00000172476	RAB40A	protein_coding	X
ENSG00000165775	FUNDC2	protein_coding	X
ENSG00000198932	GPRASP1	protein_coding	X
ENSG00000102010	BMX	protein_coding	X
ENSG00000126945	HNRNPH2	protein_coding	X
ENSG00000102081	FMR1	protein_coding	X
ENSG00000131269	ABCB7	protein_coding	X
ENSG00000147394	ZNF185	protein_coding	X
ENSG00000147065	MSN	protein_coding	X
ENSG00000131089	ARHGEF9	protein_coding	X
ENSG00000198753	PLXNB3	protein_coding	X
ENSG00000089289	IGBP1	protein_coding	X
ENSG00000179222	MAGED1	protein_coding	X
ENSG00000188917	TRMT2B	protein_coding	X
ENSG00000160219	GAB3	protein_coding	X
ENSG00000067842	ATP2B3	protein_coding	X
ENSG00000184216	IRAK1	protein_coding	X
ENSG00000131080	EDA2R	protein_coding	X
ENSG00000269743	SLC25A53	protein_coding	X
ENSG00000101938	CHRDL1	protein_coding	X
ENSG00000102158	MAGT1	protein_coding	X
ENSG00000078596	ITM2A	protein_coding	X
ENSG00000182287	AP1S2	protein_coding	X
ENSG00000198034	RPS4X	protein_coding	X
ENSG00000102316	MAGED2	protein_coding	X
ENSG00000158427	TMSB15B	protein_coding	X
ENSG00000071859	FAM50A	protein_coding	X
ENSG00000184905	TCEAL2	protein_coding	X
ENSG00000010671	BTK	protein_coding	X
ENSG00000047230	CTPS2	protein_coding	X
ENSG00000101972	STAG2	protein_coding	X
ENSG00000198814	GK	protein_coding	X
ENSG00000158301	GPRASP2	protein_coding	X
ENSG00000071553	ATP6AP1	protein_coding	X
ENSG00000147133	TAF1	protein_coding	X
ENSG00000129680	MAP7D3	protein_coding	X
ENSG00000123130	ACOT9	protein_coding	X
ENSG00000179304	FAM156B	protein_coding	X
ENSG00000133134	BEX2	protein_coding	X
ENSG00000184515	BEX5	protein_coding	X
ENSG00000077264	PAK3	protein_coding	X
ENSG00000087842	PIR	protein_coding	X
ENSG00000068400	GRIPAP1	protein_coding	X
ENSG00000101843	PSMD10	protein_coding	X
ENSG00000165359	INTS6L	protein_coding	X
ENSG00000073464	CLCN4	protein_coding	X
ENSG00000010404	IDS	protein_coding	X
ENSG00000180815	MAP3K15	protein_coding	X
ENSG00000131725	WDR44	protein_coding	X
ENSG00000131828	PDHA1	protein_coding	X
ENSG00000072501	SMC1A	protein_coding	X
ENSG00000125962	ARMCX5	protein_coding	X
ENSG00000158423	RIBC1	protein_coding	X
ENSG00000186787	SPIN2B	protein_coding	X
ENSG00000101811	CSTF2	protein_coding	X
ENSG00000072506	HSD17B10	protein_coding	X
ENSG00000169239	CA5B	protein_coding	X
ENSG00000125354	SEPTIN6	protein_coding	X
ENSG00000165197	VEGFD	protein_coding	X
ENSG00000147403	RPL10	protein_coding	X
ENSG00000155962	CLIC2	protein_coding	X
ENSG00000188153	COL4A5	protein_coding	X
ENSG00000005889	ZFX	protein_coding	X
ENSG00000171100	MTM1	protein_coding	X
ENSG00000122126	OCRL	protein_coding	X
ENSG00000198918	RPL39	protein_coding	X
ENSG00000156298	TSPAN7	protein_coding	X
ENSG00000125355	TMEM255A	protein_coding	X
ENSG00000130119	GNL3L	protein_coding	X
ENSG00000101940	WDR13	protein_coding	X
ENSG00000102218	RP2	protein_coding	X
ENSG00000082458	DLG3	protein_coding	X
ENSG00000079482	OPHN1	protein_coding	X
ENSG00000147160	AWAT2	protein_coding	X
ENSG00000069509	FUNDC1	protein_coding	X
ENSG00000267978	MAGEA9B	protein_coding	X
ENSG00000102038	SMARCA1	protein_coding	X
ENSG00000007952	NOX1	protein_coding	X
ENSG00000170965	PLAC1	protein_coding	X
ENSG00000008056	SYN1	protein_coding	X
ENSG00000157514	TSC22D3	protein_coding	X
ENSG00000165259	HDX	protein_coding	X
ENSG00000221994	ZNF630	protein_coding	X
ENSG00000078061	ARAF	protein_coding	X
ENSG00000068438	FTSJ1	protein_coding	X
ENSG00000102265	TIMP1	protein_coding	X
ENSG00000102144	PGK1	protein_coding	X
ENSG00000125351	UPF3B	protein_coding	X
ENSG00000068308	OTUD5	protein_coding	X
ENSG00000101966	XIAP	protein_coding	X
ENSG00000123560	PLP1	protein_coding	X
ENSG00000101844	ATG4A	protein_coding	X
ENSG00000165675	ENOX2	protein_coding	X
ENSG00000102317	RBM3	protein_coding	X
ENSG00000131831	RAI2	protein_coding	X
ENSG00000094631	HDAC6	protein_coding	X
ENSG00000262919	CCNQ	protein_coding	X
ENSG00000005893	LAMP2	protein_coding	X
ENSG00000173681	BCLAF3	protein_coding	X
ENSG00000126759	CFP	protein_coding	X
ENSG00000003096	KLHL13	protein_coding	X
ENSG00000177189	RPS6KA3	protein_coding	X
ENSG00000022267	FHL1	protein_coding	X
ENSG00000076716	GPC4	protein_coding	X
ENSG00000183943	PRKX	protein_coding	X
ENSG00000068366	ACSL4	protein_coding	X
ENSG00000130826	DKC1	protein_coding	X
ENSG00000198960	ARMCX6	protein_coding	X
ENSG00000154545	MAGED4	protein_coding	X
ENSG00000133169	BEX1	protein_coding	X
ENSG00000147003	CLTRN	protein_coding	X
ENSG00000197021	EOLA2	protein_coding	X
ENSG00000196998	WDR45	protein_coding	X
ENSG00000130234	ACE2	protein_coding	X
ENSG00000130985	UBA1	protein_coding	X
ENSG00000196507	TCEAL3	protein_coding	X
ENSG00000102181	CD99L2	protein_coding	X
ENSG00000044446	PHKA2	protein_coding	X
ENSG00000147274	RBMX	protein_coding	X
ENSG00000006756	ARSD	protein_coding	X
ENSG00000173198	CYSLTR1	protein_coding	X
ENSG00000123595	RAB9A	protein_coding	X
ENSG00000101892	ATP1B4	protein_coding	X
ENSG00000130827	PLXNA3	protein_coding	X
ENSG00000130822	PNCK	protein_coding	X
ENSG00000130830	MPP1	protein_coding	X
ENSG00000130988	RGN	protein_coding	X
ENSG00000129675	ARHGEF6	protein_coding	X
ENSG00000130821	SLC6A8	protein_coding	X
ENSG00000120280	TASL	protein_coding	X
ENSG00000017483	SLC38A5	protein_coding	X
ENSG00000102172	SMS	protein_coding	X
ENSG00000101945	SUV39H1	protein_coding	X
ENSG00000101883	RHOXF1	protein_coding	X
ENSG00000147044	CASK	protein_coding	X
ENSG00000156531	PHF6	protein_coding	X
ENSG00000171659	GPR34	protein_coding	X
ENSG00000089472	HEPH	protein_coding	X
ENSG00000156697	UTP14A	protein_coding	X
ENSG00000268350	FAM156A	protein_coding	X
ENSG00000157600	TMEM164	protein_coding	X
ENSG00000101888	NXT2	protein_coding	X
ENSG00000196338	NLGN3	protein_coding	X
ENSG00000123575	FAM199X	protein_coding	X
ENSG00000002586	CD99	protein_coding	X
ENSG00000123496	IL13RA2	protein_coding	X
ENSG00000056998	GYG2	protein_coding	X
ENSG00000102034	ELF4	protein_coding	X
ENSG00000182378	PLCXD1	protein_coding	X
ENSG00000067829	IDH3G	protein_coding	X
ENSG00000147099	HDAC8	protein_coding	X
ENSG00000184343	SRPK3	protein_coding	X
ENSG00000067177	PHKA1	protein_coding	X
ENSG00000131263	RLIM	protein_coding	X
ENSG00000071889	FAM3A	protein_coding	X
ENSG00000102241	HTATSF1	protein_coding	X
ENSG00000215301	DDX3X	protein_coding	X
ENSG00000247746	USP51	protein_coding	X
ENSG00000083750	RRAGB	protein_coding	X
ENSG00000147140	NONO	protein_coding	X
ENSG00000130962	PRRG1	protein_coding	X
ENSG00000101928	MOSPD1	protein_coding	X
ENSG00000102349	KLF8	protein_coding	X
ENSG00000126895	AVPR2	protein_coding	X
ENSG00000101997	CCDC22	protein_coding	X
ENSG00000172534	HCFC1	protein_coding	X
ENSG00000012211	PRICKLE3	protein_coding	X
ENSG00000182162	P2RY8	protein_coding	X
ENSG00000102401	ARMCX3	protein_coding	X
ENSG00000133142	TCEAL4	protein_coding	X
ENSG00000147118	ZNF182	protein_coding	X
ENSG00000158526	TSR2	protein_coding	X
ENSG00000182916	TCEAL7	protein_coding	X
ENSG00000185973	TMLHE	protein_coding	X
ENSG00000268104	SLC6A14	protein_coding	X
ENSG00000068394	GPKOW	protein_coding	X
ENSG00000176896	TCEANC	protein_coding	X
ENSG00000147100	SLC16A2	protein_coding	X
ENSG00000175556	LONRF3	protein_coding	X
ENSG00000197565	COL4A6	protein_coding	X
ENSG00000102409	BEX4	protein_coding	X
ENSG00000077279	DCX	protein_coding	X
ENSG00000155622	XAGE2	protein_coding	X
ENSG00000147041	SYTL5	protein_coding	X
ENSG00000183690	EFHC2	protein_coding	X
ENSG00000069535	MAOB	protein_coding	X
ENSG00000101911	PRPS2	protein_coding	X
ENSG00000101846	STS	protein_coding	X
ENSG00000130021	PUDP	protein_coding	X
ENSG00000171155	C1GALT1C1	protein_coding	X
ENSG00000131171	SH3BGRL	protein_coding	X
ENSG00000123570	RAB9B	protein_coding	X
ENSG00000187243	MAGED4B	protein_coding	X
ENSG00000203879	GDI1	protein_coding	X
ENSG00000169249	ZRSR2	protein_coding	X
ENSG00000126947	ARMCX1	protein_coding	X
ENSG00000185291	IL3RA	protein_coding	X
ENSG00000172465	TCEAL1	protein_coding	X
ENSG00000157502	PWWP3B	protein_coding	X
ENSG00000196924	FLNA	protein_coding	X
ENSG00000165192	ASB11	protein_coding	X
ENSG00000179542	SLITRK4	protein_coding	X
ENSG00000198689	SLC9A6	protein_coding	X
ENSG00000131724	IL13RA1	protein_coding	X
ENSG00000102125	TAFAZZIN	protein_coding	X
ENSG00000046647	GEMIN8	protein_coding	X
ENSG00000013563	DNASE1L1	protein_coding	X
ENSG00000089682	RBM41	protein_coding	X
ENSG00000102312	PORCN	protein_coding	X
ENSG00000102103	PQBP1	protein_coding	X
ENSG00000000003	TSPAN6	protein_coding	X
ENSG00000166432	ZMAT1	protein_coding	X
ENSG00000133131	MORC4	protein_coding	X
ENSG00000198157	HMGN5	protein_coding	X
ENSG00000197779	ZNF81	protein_coding	X
ENSG00000147251	DOCK11	protein_coding	X
ENSG00000188706	ZDHHC9	protein_coding	X
ENSG00000185985	SLITRK2	protein_coding	X
ENSG00000147255	IGSF1	protein_coding	X
ENSG00000197620	EOLA1	protein_coding	X
ENSG00000184205	TSPYL2	protein_coding	X
ENSG00000101882	NKAP	protein_coding	X
ENSG00000178605	GTPBP6	protein_coding	X
ENSG00000094841	UPRT	protein_coding	X
ENSG00000169100	SLC25A6	protein_coding	X
ENSG00000182872	RBM10	protein_coding	X
ENSG00000147050	KDM6A	protein_coding	X
ENSG00000169093	ASMTL	protein_coding	X
ENSG00000101951	PAGE4	protein_coding	X
ENSG00000189221	MAOA	protein_coding	X
ENSG00000189186	DCAF8L2	protein_coding	X
ENSG00000120509	PDZD11	protein_coding	X
ENSG00000046651	OFD1	protein_coding	X
ENSG00000102109	PCSK1N	protein_coding	X
ENSG00000013619	MAMLD1	protein_coding	X
ENSG00000102054	RBBP7	protein_coding	X
ENSG00000269335	IKBKG	protein_coding	X
ENSG00000160211	G6PD	protein_coding	X
ENSG00000165168	CYBB	protein_coding	X
ENSG00000102383	ZDHHC15	protein_coding	X
ENSG00000147124	ZNF41	protein_coding	X
ENSG00000102003	SYP	protein_coding	X
ENSG00000122145	TBX22	protein_coding	X
ENSG00000185825	BCAP31	protein_coding	X
ENSG00000155659	VSIG4	protein_coding	X
ENSG00000169895	SYAP1	protein_coding	X
ENSG00000157399	ARSL	protein_coding	X
ENSG00000089820	ARHGAP4	protein_coding	X
ENSG00000101986	ABCD1	protein_coding	X
ENSG00000067445	TRO	protein_coding	X
ENSG00000147155	EBP	protein_coding	X
ENSG00000198223	CSF2RA	protein_coding	X
ENSG00000184831	APOO	protein_coding	X
ENSG00000180879	SSR4	protein_coding	X
ENSG00000147383	NSDHL	protein_coding	X
ENSG00000126767	ELK1	protein_coding	X
ENSG00000101955	SRPX	protein_coding	X
ENSG00000102024	PLS3	protein_coding	X
ENSG00000165704	HPRT1	protein_coding	X
ENSG00000184368	MAP7D2	protein_coding	X
ENSG00000102226	USP11	protein_coding	X
ENSG00000101849	TBL1X	protein_coding	X
ENSG00000080572	DNAAF6	protein_coding	X
ENSG00000147166	ITGB1BP2	protein_coding	X
ENSG00000147010	SH3KBP1	protein_coding	X
ENSG00000125675	GRIA3	protein_coding	X
ENSG00000134594	RAB33A	protein_coding	X
ENSG00000123562	MORF4L2	protein_coding	X
ENSG00000102225	CDK16	protein_coding	X
ENSG00000180772	AGTR2	protein_coding	X
ENSG00000184867	ARMCX2	protein_coding	X
ENSG00000173698	ADGRG2	protein_coding	X
ENSG00000155959	VBP1	protein_coding	X
ENSG00000197976	AKAP17A	protein_coding	X
ENSG00000185753	CXorf38	protein_coding	X
ENSG00000182492	BGN	protein_coding	X
ENSG00000124486	USP9X	protein_coding	X
ENSG00000130741	EIF2S3	protein_coding	X
ENSG00000187325	TAF9B	protein_coding	X
ENSG00000001497	LAS1L	protein_coding	X
ENSG00000174010	KLHL15	protein_coding	X
ENSG00000101868	POLA1	protein_coding	X
ENSG00000147180	ZNF711	protein_coding	X
ENSG00000165591	FAAH2	protein_coding	X
ENSG00000182220	ATP6AP2	protein_coding	X
